caldt,vwretd,vwretx,ewretd,ewretx,totval,spindx,sprtrn
19671129,-0.000244,-0.000348,0.001623,0.001376,442324884.00,94.47,0.000000
19671130,-0.004746,-0.004757,-0.004828,-0.004889,440401932.00,94.00,-0.004975
19671201,0.005185,0.005144,0.004330,0.004221,442667373.00,94.50,0.005319
19671204,0.006144,0.006116,0.004740,0.004690,445374790.00,95.10,0.006349
19671205,0.001792,0.001482,0.001408,0.000922,446034702.00,95.23,0.001367
19671206,0.004430,0.004299,0.001945,0.001670,447952238.00,95.64,0.004305
19671207,-0.001003,-0.001075,0.002006,0.001824,447469164.00,95.53,-0.001150
19671208,-0.001152,-0.001152,0.000430,0.000430,446953468.00,95.42,-0.001151
19671211,-0.003096,-0.003104,-0.002197,-0.002229,445565980.00,95.12,-0.003144
19671212,-0.001120,-0.001258,-0.000969,-0.001419,445005660.00,95.01,-0.001156
19671213,0.003451,0.003374,0.004727,0.004651,446507281.00,95.34,0.003473
19671214,0.001572,0.001557,0.003950,0.003907,447202371.00,95.47,0.001364
19671215,-0.004551,-0.004563,-0.003207,-0.003269,445161685.00,95.03,-0.004609
19671218,-0.002760,-0.002825,-0.001672,-0.001743,443903983.00,94.77,-0.002736
19671219,-0.001532,-0.001595,-0.001578,-0.001689,443195970.00,94.63,-0.001477
19671220,0.005476,0.005421,0.004818,0.004772,445598737.00,95.15,0.005495
19671221,0.002370,0.002368,0.003831,0.003803,446675978.00,95.38,0.002417
19671222,-0.001971,-0.001976,0.003226,0.003196,445793563.00,95.20,-0.001887
19671226,0.000856,0.000730,0.003874,0.003707,446118893.00,95.26,0.000630
19671227,0.006869,0.006823,0.007093,0.006965,449162786.00,95.91,0.006823
19671228,-0.000223,-0.000226,0.001996,0.001987,449061485.00,95.89,-0.000209
19671229,0.006136,0.006123,0.006664,0.006643,458595138.00,96.47,0.006049
19680102,-0.003794,-0.003882,0.001011,0.000928,456396179.00,96.11,-0.003732
19680103,-0.004662,-0.004708,-0.003211,-0.003253,454558086.00,95.67,-0.004578
19680104,-0.003314,-0.003318,0.000181,0.000177,453456816.00,95.36,-0.003240
19680105,0.006177,0.006115,0.008060,0.007910,456229646.00,95.94,0.006082
19680108,0.007095,0.007088,0.008275,0.008258,459463460.00,96.62,0.007088
19680109,-0.001187,-0.001200,-0.000128,-0.000175,458912030.00,96.50,-0.001242
19680110,0.000572,0.000466,0.001549,0.001426,459125762.00,96.52,0.000207
19680111,0.001072,0.001072,0.006681,0.006681,459617762.00,96.62,0.001036
19680112,0.001268,0.001248,0.003095,0.003033,459929001.00,96.72,0.001035
19680115,-0.002181,-0.002181,0.001001,0.001001,458170869.00,96.42,-0.003102
19680116,-0.006176,-0.006360,-0.003006,-0.003245,455255050.00,95.82,-0.006223
19680117,-0.001752,-0.001790,-0.000081,-0.000139,454440297.00,95.64,-0.001879
19680118,-0.000865,-0.000865,0.001372,0.001372,455427674.00,95.56,-0.000836
19680119,-0.003440,-0.003449,-0.002503,-0.002516,453856935.00,95.24,-0.003349
19680122,-0.012611,-0.012617,-0.012870,-0.012894,448130804.00,94.03,-0.012705
19680123,-0.003898,-0.003958,-0.006152,-0.006259,446357226.00,93.66,-0.003935
19680124,-0.005191,-0.005192,-0.004305,-0.004321,444039733.00,93.17,-0.005232
19680125,0.001244,0.001244,-0.001411,-0.001411,444592043.00,93.30,0.001395
19680126,0.001831,0.001718,0.005184,0.005115,445355926.00,93.45,0.001608
19680129,-0.001027,-0.001101,-0.000990,-0.001123,444865716.00,93.35,-0.001070
19680130,-0.004450,-0.005055,-0.005285,-0.005579,442466440.00,92.89,-0.004928
19680131,-0.006895,-0.007139,-0.007668,-0.007897,439307565.00,92.24,-0.006998
19680201,0.003416,0.003405,0.002532,0.002512,440916589.00,92.56,0.003469
19680202,-0.003170,-0.003183,-0.001506,-0.001544,439513117.00,92.27,-0.003133
19680205,-0.003639,-0.004420,-0.003847,-0.004051,437570303.00,91.87,-0.004335
19680206,0.000956,0.000359,0.001641,0.001106,437727328.00,91.90,0.000327
19680207,0.001795,0.001722,0.001646,0.001506,438481248.00,92.06,0.001741
19680208,-0.012321,-0.012445,-0.014950,-0.015016,433024458.00,90.90,-0.012600
19680209,-0.010339,-0.011445,-0.011923,-0.012871,427627954.00,89.86,-0.011441
19680213,-0.008849,-0.008964,-0.011408,-0.011597,423794718.00,89.07,-0.008791
19680214,0.012302,0.012250,0.009821,0.009690,429394894.00,90.14,0.012013
19680215,0.001652,0.001621,0.003881,0.003792,430090824.00,90.30,0.001775
19680216,-0.003577,-0.003851,-0.001684,-0.002086,428434683.00,89.96,-0.003765
19680219,0.003742,0.003542,0.003279,0.003120,429952368.00,90.31,0.003891
19680220,0.006151,0.006151,0.006330,0.006330,432597180.00,90.83,0.005758
19680221,0.004707,0.004515,0.004221,0.004137,434550177.00,91.24,0.004514
19680223,-0.003820,-0.003867,-0.003066,-0.003185,432869959.00,90.89,-0.003836
19680226,-0.006875,-0.007997,-0.006784,-0.007527,429408109.00,90.18,-0.007812
19680227,0.003912,0.003706,0.002614,0.002384,430999530.00,90.53,0.003881
19680228,-0.005026,-0.005036,-0.004609,-0.004648,428828862.00,90.08,-0.004971
19680229,-0.007877,-0.008064,-0.006413,-0.006531,425370940.00,89.36,-0.007993
19680301,-0.002788,-0.002802,-0.004661,-0.004673,424177073.00,89.11,-0.002798
19680304,-0.013132,-0.013323,-0.013264,-0.013595,418833524.00,87.92,-0.013354
19680305,-0.002182,-0.002363,-0.007580,-0.008013,417843904.00,87.72,-0.002275
19680306,0.017408,0.017378,0.017499,0.017411,425105341.00,89.26,0.017556
19680307,-0.001923,-0.001940,0.000434,0.000387,424280770.00,89.10,-0.001793
19680308,-0.000686,-0.000737,-0.001850,-0.001895,423967918.00,89.03,-0.000786
19680311,0.012777,0.012578,0.015009,0.014365,429300529.00,90.13,0.012355
19680312,0.001027,0.000961,0.004795,0.004679,429713050.00,90.23,0.001110
19680313,-0.002444,-0.002455,0.000450,0.000421,428658120.00,90.03,-0.002217
19680314,-0.018945,-0.018954,-0.021680,-0.021710,420533327.00,88.32,-0.018994
19680315,0.008879,0.008874,0.004492,0.004475,424267008.00,89.10,0.008832
19680318,0.005538,0.005444,0.007030,0.006946,426576894.00,89.59,0.005499
19680319,-0.006676,-0.006688,-0.004498,-0.004538,423723899.00,88.99,-0.006697
19680320,-0.000116,-0.000139,-0.001631,-0.001657,423664832.00,88.98,-0.000112
19680321,-0.007345,-0.007345,-0.006451,-0.006451,420552835.00,88.33,-0.007305
19680322,0.001020,0.001018,-0.000714,-0.000731,420980767.00,88.42,0.001019
19680325,-0.000813,-0.000969,-0.001987,-0.002150,420572754.00,88.33,-0.001018
19680326,0.006697,0.006677,0.006411,0.006337,423380952.00,88.93,0.006793
19680327,0.008311,0.008301,0.007627,0.007576,426895410.00,89.66,0.008209
19680328,-0.001089,-0.001111,0.001197,0.001169,426394970.00,89.57,-0.001004
19680329,0.006868,0.006865,0.005381,0.005363,429322070.00,90.20,0.007034
19680401,0.025614,0.025524,0.017086,0.017004,439801493.00,92.48,0.025277
19680402,0.001822,0.001796,0.002746,0.002661,440591277.00,92.64,0.001730
19680403,0.008984,0.008972,0.006928,0.006893,444544250.00,93.47,0.008959
19680404,0.004025,0.003970,0.007028,0.006908,446745482.00,93.84,0.003958
19680405,-0.006041,-0.006078,-0.002706,-0.002803,444029955.00,93.29,-0.005861
19680408,0.018126,0.018009,0.017774,0.017629,452026357.00,94.95,0.017794
19680410,0.007705,0.007694,0.009507,0.009459,455504397.00,95.67,0.007583
19680411,0.009251,0.009251,0.009610,0.009610,459718202.00,96.53,0.008989
19680415,0.000863,0.000692,0.004317,0.004102,460036410.00,96.59,0.000622
19680416,0.000377,0.000349,0.005913,0.005872,460196973.00,96.62,0.000311
19680417,0.001969,0.001969,0.005155,0.005155,461102991.00,96.81,0.001966
19680418,0.002709,0.002688,0.004781,0.004752,462342300.00,97.08,0.002789
19680419,-0.012766,-0.012771,-0.011981,-0.012006,456437585.00,95.85,-0.012670
19680422,-0.005347,-0.005486,-0.004558,-0.004654,453933597.00,95.32,-0.005529
19680423,0.012152,0.012151,0.010981,0.010965,459449489.00,96.48,0.012170
19680424,0.001471,0.001442,0.004183,0.004122,460111952.00,96.62,0.001451
19680425,0.003124,0.003067,0.003560,0.003437,461522888.00,96.92,0.003105
19680426,0.003219,0.003205,0.003155,0.003134,463001991.00,97.21,0.002992
19680429,0.002737,0.002425,0.003172,0.002914,464133185.00,97.46,0.002572
19680430,0.001557,0.001319,0.002564,0.002340,464746222.00,97.59,0.001334
19680501,0.003871,0.003761,0.004499,0.004370,466385307.00,97.97,0.003894
19680502,0.006415,0.006415,0.005018,0.005018,469377393.00,98.59,0.006328
19680503,0.001222,0.000525,0.000265,0.000111,469623818.00,98.66,0.000710
19680506,-0.002333,-0.003221,0.001021,0.000403,468110879.00,98.35,-0.003142
19680507,0.005497,0.005427,0.007277,0.007183,470651508.00,98.90,0.005592
19680508,0.000241,0.000178,0.001418,0.001334,470735313.00,98.91,0.000101
19680509,-0.005084,-0.005320,-0.004734,-0.005138,468180275.00,98.39,-0.005257
19680510,0.001681,0.000978,0.004978,0.004921,469247191.00,98.50,0.001118
19680513,-0.002675,-0.002918,0.001103,0.000585,467878155.00,98.19,-0.003147
19680514,-0.000687,-0.000852,0.000442,0.000261,467479661.00,98.12,-0.000713
19680515,-0.000574,-0.000636,0.001352,0.001308,467182341.00,98.07,-0.000510
19680516,-0.004834,-0.004858,-0.003823,-0.003895,464912623.00,97.60,-0.004792
19680517,-0.007104,-0.007108,-0.003140,-0.003174,461387363.00,96.90,-0.007172
19680520,-0.004455,-0.004605,-0.002653,-0.002909,459477650.00,96.45,-0.004644
19680521,0.005192,0.005032,0.005225,0.005006,461789780.00,96.93,0.004977
19680522,0.002442,0.002305,0.004621,0.004564,462854084.00,97.18,0.002579
19680523,-0.002118,-0.002173,-0.000251,-0.000352,462116835.00,96.97,-0.002161
19680524,0.002886,0.001909,0.004658,0.004219,462999238.00,97.15,0.001856
19680527,-0.001280,-0.001525,0.000154,-0.000247,462292955.00,96.99,-0.001647
19680528,0.006599,0.006574,0.004397,0.004323,465332041.00,97.62,0.006496
19680529,0.003185,0.003043,0.002760,0.002697,466747827.00,97.92,0.003073
19680531,0.008060,0.007964,0.007404,0.007347,470465040.00,98.68,0.007761
19680603,0.013617,0.013363,0.008988,0.008606,476751735.00,99.99,0.013275
19680604,0.004168,0.003993,0.006169,0.005829,478655396.00,100.38,0.003900
19680605,-0.004882,-0.004904,-0.002673,-0.002738,476308198.00,99.89,-0.004881
19680606,0.007710,0.007695,0.009654,0.009606,479973546.00,100.65,0.007608
19680607,0.006142,0.006136,0.007371,0.007367,482918686.00,101.27,0.006160
19680610,0.001567,0.001353,0.001248,0.000689,483340363.00,101.41,0.001382
19680611,0.002629,0.002572,0.003522,0.003454,484583660.00,101.66,0.002465
19680613,-0.003986,-0.004009,-0.003541,-0.003599,482670862.00,101.25,-0.004033
19680614,-0.001263,-0.001276,-0.001260,-0.001320,482053593.00,101.13,-0.001185
19680617,-0.010013,-0.010021,-0.009815,-0.009841,477223128.00,100.13,-0.009888
19680618,-0.001241,-0.001304,0.000912,0.000837,476600980.00,99.99,-0.001398
19680620,0.005095,0.005031,0.003926,0.003852,478999005.00,100.51,0.005201
19680621,0.001272,0.001271,0.002491,0.002488,479607991.00,100.66,0.001492
19680624,-0.002565,-0.002705,0.000346,0.000174,478310550.00,100.39,-0.002682
19680625,-0.003140,-0.003155,-0.004799,-0.004858,476801532.00,100.08,-0.003088
19680627,-0.000979,-0.001073,-0.001675,-0.001766,476289782.00,99.98,-0.000999
19680628,-0.003991,-0.004033,0.000253,0.000171,474369191.00,99.58,-0.004001
19680701,-0.001908,-0.001911,-0.000282,-0.000290,473398924.00,99.40,-0.001808
19680702,0.003324,0.003239,0.003706,0.003518,475001773.00,99.74,0.003421
19680703,0.011870,0.011860,0.011919,0.011894,480635386.00,100.91,0.011731
19680708,0.010235,0.010199,0.008808,0.008730,484534444.00,101.94,0.010207
19680709,0.003255,0.003167,0.002219,0.002083,486918591.00,102.23,0.002845
19680711,0.001629,0.001599,-0.000164,-0.000237,487581635.00,102.39,0.001565
19680712,-0.000447,-0.000447,0.000693,0.000693,487363922.00,102.34,-0.000488
19680715,-0.000597,-0.000741,-0.000422,-0.000597,487003026.00,102.26,-0.000782
19680716,-0.005476,-0.005503,-0.004176,-0.004218,484324366.00,101.70,-0.005476
19680718,-0.002415,-0.002415,-0.004725,-0.004725,477246382.00,101.44,-0.002557
19680719,-0.008920,-0.008934,-0.007340,-0.007376,476635643.00,100.46,-0.009661
19680722,-0.011968,-0.012003,-0.014016,-0.014084,472992184.00,99.33,-0.011248
19680723,-0.001238,-0.001246,-0.002968,-0.003005,472422772.00,99.21,-0.001208
19680725,-0.012402,-0.012509,-0.012697,-0.012782,466030090.00,97.94,-0.012801
19680726,0.003791,0.003728,0.001239,0.001128,467767289.00,98.34,0.004084
19680729,-0.006876,-0.007050,-0.009252,-0.009405,464397105.00,97.65,-0.007016
19680730,0.001415,0.001017,0.002545,0.002314,465054666.00,97.74,0.000922
19680801,-0.004971,-0.005051,-0.006233,-0.006321,462678330.00,97.28,-0.004706
19680802,-0.005867,-0.006567,-0.004293,-0.004410,459635123.00,96.63,-0.006682
19680805,0.002870,0.002242,0.005064,0.004558,460665518.00,96.85,0.002277
19680806,0.004374,0.004151,0.005721,0.005636,462577608.00,97.25,0.004130
19680808,-0.001999,-0.002161,-0.000842,-0.001084,461862890.00,97.04,-0.002159
19680809,0.000519,-0.000234,0.001534,0.001104,461754879.00,97.01,-0.000309
19680812,0.010510,0.010181,0.009246,0.008787,466455809.00,98.01,0.010308
19680813,0.005446,0.005400,0.004428,0.004302,468974671.00,98.53,0.005306
19680815,-0.004453,-0.004566,-0.000829,-0.001029,466833167.00,98.07,-0.004669
19680816,0.006427,0.006323,0.004658,0.004599,470040556.00,98.68,0.006220
19680819,0.003386,0.003221,0.004281,0.004035,470561313.00,99.00,0.003243
19680820,-0.000238,-0.000332,0.001699,0.001525,470405090.00,98.96,-0.000404
19680822,-0.002429,-0.002613,-0.002760,-0.002862,468168736.00,98.70,-0.002627
19680823,0.000017,-0.000032,0.002445,0.002418,468153655.00,98.69,-0.000101
19680826,0.003526,0.002555,0.002081,0.001548,469349952.00,98.94,0.002533
19680827,-0.001225,-0.001514,-0.000822,-0.001200,468639564.00,98.81,-0.001314
19680829,-0.000558,-0.000593,-0.001456,-0.001526,468361828.00,98.74,-0.000708
19680830,0.001524,0.001306,0.002964,0.002714,468973664.00,98.86,0.001215
19680903,0.004733,0.004596,0.003066,0.002811,471129233.00,99.32,0.004653
19680904,0.007191,0.007094,0.005744,0.005542,474354955.00,100.02,0.007048
19680905,0.007358,0.007347,0.007851,0.007796,477839905.00,100.74,0.007199
19680906,0.004382,0.004336,0.004358,0.004246,479941125.00,101.20,0.004566
19680909,0.000410,0.000235,0.004203,0.003720,480053892.00,101.23,0.000296
19680910,-0.004849,-0.004967,-0.003977,-0.004161,477669490.00,100.73,-0.004939
19680912,-0.002239,-0.002266,0.000263,0.000168,476688741.00,100.52,-0.002085
19680913,0.003499,0.003495,0.004459,0.004450,478354945.00,100.86,0.003382
19680916,0.003990,0.003839,0.003057,0.002945,480191549.00,101.24,0.003768
19680917,0.002650,0.002632,0.003715,0.003654,481455638.00,101.50,0.002568
19680919,0.000655,0.000628,0.002629,0.002580,481757845.00,101.59,0.000887
19680920,0.000863,0.000863,0.002807,0.002807,482173641.00,101.66,0.000689
19680923,0.005975,0.005922,0.002659,0.002565,485029042.00,102.24,0.005705
19680924,0.003405,0.003315,0.002544,0.002426,486636988.00,102.59,0.003423
19680926,-0.002364,-0.002400,0.001185,0.001108,485468862.00,102.36,-0.002242
19680927,-0.000518,-0.000518,0.004159,0.004159,485217597.00,102.31,-0.000488
19680930,0.003553,0.003426,0.005137,0.005031,486880957.00,102.67,0.003519
19681001,0.001941,0.001915,0.004523,0.004446,487660973.00,102.86,0.001851
19681003,0.004855,0.004737,0.003569,0.003458,490120113.00,103.34,0.004667
19681004,0.003657,0.003592,0.001312,0.001170,491880468.00,103.71,0.003580
19681007,-0.000153,-0.000178,-0.000615,-0.000659,491792859.00,103.70,-0.000096
19681008,0.000576,0.000526,0.000056,-0.000018,492051747.00,103.74,0.000386
19681010,-0.004186,-0.004247,-0.003157,-0.003268,489962083.00,103.29,-0.004338
19681011,-0.001018,-0.001029,0.002440,0.002403,489458136.00,103.18,-0.001065
19681014,0.001374,0.001253,0.001616,0.001455,490071517.00,103.32,0.001357
19681015,0.001867,0.001838,0.003094,0.003051,490972335.00,103.53,0.002033
19681017,0.004686,0.004684,0.004647,0.004629,493271856.00,104.01,0.004636
19681018,0.007755,0.007755,0.005045,0.005045,497096987.00,104.82,0.007788
19681021,0.001748,0.001684,0.001863,0.001753,497933900.00,104.99,0.001622
19681022,-0.003914,-0.003914,-0.001984,-0.001995,495984914.00,104.57,-0.004000
19681024,-0.007086,-0.007086,-0.004397,-0.004397,492470251.00,103.84,-0.006981
19681025,0.003136,0.003034,0.003244,0.003172,493964478.00,104.20,0.003467
19681028,-0.002422,-0.002907,-0.002908,-0.003204,492528689.00,103.90,-0.002879
19681029,-0.005365,-0.005715,-0.005959,-0.006104,489713780.00,103.30,-0.005775
19681031,0.001235,0.000927,0.001400,0.001223,490167830.00,103.41,0.001065
19681101,-0.002750,-0.003268,-0.002087,-0.002520,488562774.00,103.06,-0.003385
19681104,0.000798,0.000654,-0.000906,-0.001022,488192092.00,103.10,0.000388
19681106,0.001856,0.001818,0.001824,0.001776,489079840.00,103.27,0.001649
19681107,0.003652,0.002238,0.001626,0.001489,490914682.00,103.50,0.002227
19681108,0.004693,0.004320,0.006838,0.006130,493035378.00,103.95,0.004348
19681112,0.006655,0.006526,0.008454,0.008205,496253155.00,104.62,0.006445
19681113,0.004890,0.004867,0.006601,0.006534,498668566.00,105.13,0.004875
19681114,0.000674,0.000543,0.003083,0.002943,497878489.00,105.20,0.000666
19681115,0.005808,0.005773,0.005935,0.005873,501660057.00,105.78,0.005513
19681118,0.001368,0.001153,0.001514,0.001210,502238562.00,105.92,0.001324
19681119,0.002160,0.002082,0.003095,0.002916,503284151.00,106.14,0.002077
19681121,-0.001237,-0.001483,0.000394,0.000245,502537979.00,105.97,-0.001602
19681122,0.004191,0.003234,0.005203,0.004805,504163029.00,106.30,0.003114
19681125,0.002202,0.001700,0.004626,0.004088,505020360.00,106.48,0.001693
19681126,0.007596,0.007573,0.007146,0.007077,508844885.00,107.26,0.007325
19681127,0.004764,0.004741,0.005945,0.005885,511250033.00,107.76,0.004662
19681129,0.005575,0.005555,0.007771,0.007744,514088024.00,108.37,0.005661
19681202,-0.002066,-0.002344,0.000045,-0.000238,512365844.00,108.12,-0.002307
19681203,-0.000818,-0.000898,-0.000776,-0.001004,511905593.00,108.02,-0.000925
19681205,-0.002798,-0.003056,-0.001432,-0.001752,510341392.00,107.67,-0.003240
19681206,0.002476,0.002436,0.002649,0.002536,511584755.00,107.93,0.002415
19681209,-0.002448,-0.002559,0.000786,0.000478,510275855.00,107.66,-0.002502
19681210,-0.002510,-0.002641,-0.001146,-0.001321,508928160.00,107.39,-0.002508
19681212,-0.000950,-0.000963,0.001580,0.001476,508587339.00,107.32,-0.000652
19681213,0.002398,0.002398,0.004794,0.004794,509806718.00,107.58,0.002423
19681216,-0.004344,-0.004397,-0.002833,-0.002948,507565222.00,107.10,-0.004462
19681217,-0.004114,-0.004166,-0.005386,-0.005456,505450654.00,106.66,-0.004108
19681219,0.003251,0.003248,0.000695,0.000672,507092441.00,106.97,0.002906
19681220,-0.005973,-0.006022,-0.002692,-0.002756,504038962.00,106.34,-0.005890
19681223,-0.011048,-0.011056,-0.009341,-0.009405,498466527.00,105.21,-0.010626
19681224,-0.001532,-0.001644,-0.001870,-0.001959,497647152.00,105.04,-0.001616
19681226,0.001140,0.001098,0.001029,0.000959,498156096.00,105.15,0.001047
19681227,-0.003712,-0.003771,-0.002582,-0.002645,496075199.00,104.74,-0.003899
19681230,-0.008959,-0.008989,-0.009753,-0.009830,491615944.00,103.80,-0.008975
19681231,0.000513,0.000502,0.002487,0.002452,500207694.00,103.86,0.000578
19690102,0.000727,0.000701,0.002175,0.002136,500558405.00,103.93,0.000674
19690103,0.000433,0.000423,0.000080,0.000055,500673386.00,103.99,0.000577
19690106,-0.014609,-0.014721,-0.013946,-0.014135,493302784.00,102.47,-0.014617
19690107,-0.012149,-0.012152,-0.016229,-0.016248,487308348.00,101.22,-0.012199
19690108,-0.004256,-0.004256,-0.006320,-0.006320,485234551.00,100.80,-0.004149
19690109,0.004388,0.004286,0.004494,0.004361,488541522.00,101.22,0.004167
19690110,-0.002889,-0.002889,-0.002030,-0.002030,487130207.00,100.93,-0.002865
19690113,-0.005195,-0.005262,-0.007762,-0.007881,484470809.00,100.40,-0.005251
19690114,0.007390,0.007331,0.005913,0.005816,488022480.00,101.13,0.007271
19690115,0.004898,0.004898,0.006795,0.006795,490412803.00,101.62,0.004845
19690116,0.005343,0.005343,0.005311,0.005311,493248118.00,102.18,0.005511
