caldt,vwretd,vwretx,ewretd,ewretx,totval,sprtrn
19270610,-0.003577,-0.003954,-0.003452,-0.004169,19272342.5,
19270611,-0.000672,-0.000672,-0.00081,-0.00081,19259386.9,
19270614,-0.016542,-0.016542,-0.015984,-0.015984,18904748.9,
19270615,0.007675,0.007317,0.007491,0.006844,19043076.6,
19270616,0.007492,0.007448,0.006762,0.006676,19184916.5,
19270617,0.001421,0.00081,0.003475,0.003258,19188672.1,
19270618,-0.001852,-0.001852,-0.001893,-0.001893,19153133.1,
19270620,-0.001566,-0.001683,-0.002802,-0.003169,19171388.8,
19270621,-0.002909,-0.002909,-0.000126,-0.000126,19115614.6,
19270622,0.001242,0.001242,0.000937,0.000937,19139347.2,
19270623,-0.007725,-0.007725,-0.0098,-0.0098,18991488,
19270624,0.001931,0.001205,0.002695,0.001834,19014375.8,
19270625,-0.001342,-0.001342,-0.001784,-0.001784,18988854.1,
19270627,-0.011114,-0.0112,-0.011964,-0.012112,18776225.2,
19270628,0.002993,0.002993,0.001463,0.001463,18832424.2,
19270629,0.000509,0.000509,0.000465,0.000465,18853235.6,
19270630,0.000367,0.000017,-0.000731,-0.00151,18855819.6,
19270701,0.006433,0.005865,0.006292,0.005771,18955129.9,
19270702,0.005705,0.005705,0.005756,0.005756,19063261.2,
19270705,0.00947,0.009421,0.00857,0.008401,19242864.7,
19270706,0.005895,0.005895,0.007838,0.007838,19356303.9,
19270707,-0.001918,-0.001918,-0.002843,-0.002843,19154822.9,
19270708,-0.00152,-0.001749,-0.002242,-0.002662,19284869.5,
19270709,0.001414,0.001414,0.000777,0.000777,19197344.4,
19270711,0.004725,0.004476,0.005493,0.005056,19408735.6,
19270712,0.004533,0.004533,0.004669,0.004669,19496708.2,
19270713,0.002393,0.002393,0.002428,0.002428,19543366.9,
19270714,0.00456,0.004445,0.002577,0.002343,19630241.2,
19270715,0.00229,0.001681,0.002517,0.001771,19651843.6,
19270716,0.000733,0.000733,0.000694,0.000694,19678404.9,
19270718,0.001901,0.001901,0.001523,0.001523,19715812.4,
19270719,0.00454,0.00454,0.001436,0.001436,19805330.5,
19270720,0.004964,0.004703,0.004728,0.004409,19898477.2,
19270721,0.000468,0.000376,-0.000468,-0.000604,19905965.4,
19270722,-0.001104,-0.001416,-0.002697,-0.003011,19877782,
19270723,0.001644,0.001644,0.001536,0.001536,19910464.2,
19270725,0.004732,0.004732,0.003086,0.003086,20004689.4,
19270726,0.003809,0.003809,0.002895,0.002895,20080885.5,
19270727,0.001581,0.001581,0.001956,0.001956,20112584,
19270728,0.00305,0.00305,-0.000377,-0.000377,20131467.9,
19270729,0.004845,0.004672,0.004267,0.004046,20225601.5,
19270730,0.005953,0.005953,0.005101,0.005101,20355724.1,
19270801,0.006614,0.006185,0.005655,0.005502,20503217.6,
19270802,0.009027,0.009027,0.007591,0.007591,20688290.4,
19270803,-0.008569,-0.008569,-0.005724,-0.005724,20511008.6,
19270804,0.008589,0.008576,0.007595,0.007547,20686891.5,
19270805,-0.007225,-0.007379,-0.00585,-0.006268,20578748.2,
19270806,-0.002317,-0.002317,-0.001614,-0.001614,20531063,
19270808,-0.011062,-0.011062,-0.009864,-0.009864,20303954.8,
19270809,0.010021,0.009755,0.010166,0.010034,20502016.2,
19270810,0.003468,0.003119,0.003931,0.003686,20606199.8,
19270811,-0.009456,-0.009456,-0.009593,-0.009593,20411341,
19270812,-0.014298,-0.014411,-0.014671,-0.014907,20117197.4,
19270813,0.009217,0.009217,0.00986,0.00986,20302626.4,
19270815,0.013853,0.013421,0.014685,0.014364,20575103.1,
19270816,0.005423,0.005423,0.007333,0.007333,20686691.1,
19270817,0.001886,0.001886,0.001213,0.001213,20725708.2,
19270818,0.000995,0.000995,0.001572,0.001572,20746332.4,
19270819,0.003748,0.002855,0.002166,0.001951,20855613.5,
19270820,0.003334,0.003334,0.001325,0.001325,20925140,
19270822,0.005264,0.005264,0.005402,0.005402,21035293.8,
19270823,0.001171,0.001171,0.000928,0.000928,21059925,
19270824,0.002571,0.002571,0.002723,0.002723,21114077.5,
19270825,0.000992,0.000535,-0.00317,-0.003359,21125369.9,
19270826,0.004484,0.004219,0.001733,0.001592,21214505.1,
19270827,-0.001034,-0.001034,-0.001746,-0.001746,21090926.4,
19270829,0.001171,0.001171,0.000675,0.000675,21217365.4,
19270830,0.001139,0.001139,-0.000201,-0.000201,21241522.8,
19270831,-0.005796,-0.007051,-0.00545,-0.005999,21138727.1,
19270901,0.00847,0.008181,0.008426,0.008116,21311660.8,
19270902,0.00676,0.006269,0.008602,0.008057,21445265,
19270903,0.00568,0.00568,0.004852,0.004852,21567065.8,
19270906,0.009963,0.009778,0.009099,0.008974,21785514.4,
19270907,0.005067,0.005067,0.007349,0.007349,21840654,
19270908,-0.000931,-0.001066,-0.001315,-0.001461,21817377.9,
19270909,-0.005484,-0.00585,-0.008354,-0.008782,21689736.4,
19270910,0.004257,0.004257,0.00448,0.00448,21782064.5,
19270912,-0.004524,-0.004524,-0.006359,-0.006359,21683521,
19270913,0.013117,0.01288,0.011064,0.0105,21962803.2,
19270914,0.003457,0.003457,0.001828,0.001828,22038729.5,
19270915,0.004965,0.004788,0.00301,0.002476,22144260.4,
19270916,0.001131,0.000842,0.001474,0.001201,22162908.8,
19270917,-0.002767,-0.002767,-0.000555,-0.000555,22101594.4,
19270919,-0.005467,-0.00549,-0.004709,-0.004896,21980258.6,
19270920,0.004688,0.004432,0.006301,0.005872,22077675.6,
19270921,-0.0012,-0.0012,0.001652,0.001652,22051182.1,
19270922,-0.011843,-0.011843,-0.011575,-0.011575,21790026.2,
19270923,0.004719,0.004223,0.005403,0.005098,21882050.1,
19270924,0.007921,0.007921,0.00634,0.00634,22055382.8,
19270926,-0.010483,-0.010483,-0.007201,-0.007201,21824183,
19270927,0.00245,0.00245,0.002255,0.002255,21866190.6,
19270928,-0.003686,-0.003686,-0.002164,-0.002164,21785582.1,
19270929,0.002,0.002,0.001846,0.001846,21829163.9,
19270930,0.014108,0.013227,0.014508,0.013328,22117908.2,
19271001,0.005389,0.005389,0.005576,0.005576,22248209.1,
19271003,0.004169,0.004082,0.005945,0.005689,22332244,
19271004,-0.003871,-0.003871,-0.00771,-0.00771,22245788.9,
19271005,-0.003317,-0.003317,-0.004152,-0.004152,22183012.2,
19271006,0.003631,0.003631,0.005877,0.005877,22252498.8,
19271007,-0.008777,-0.008891,-0.008461,-0.00859,22054651.8,
19271008,-0.003508,-0.003508,-0.004612,-0.004612,21977291.2,
19271010,-0.006973,-0.007002,-0.009597,-0.009701,21823415,
19271011,0.00117,0.000982,0.003036,0.002826,21844841.5,
19271013,0.008006,0.007581,0.006571,0.006333,22021675.8,
19271014,-0.000254,-0.000677,0.000354,-0.000196,22006763.8,
19271015,-0.000399,-0.000399,-0.000215,-0.000215,21997981.4,
19271017,-0.01449,-0.01449,-0.01369,-0.01369,21679239.9,
19271018,0.003989,0.003989,0.003817,0.003817,21765728.1,
19271019,-0.010699,-0.010699,-0.009814,-0.009814,21532857.8,
19271020,-0.010598,-0.010838,-0.008232,-0.008537,21299483.9,
19271021,-0.00779,-0.007876,-0.008237,-0.008365,21131726.1,
19271022,-0.008031,-0.008031,-0.006207,-0.006207,20962022,
19271024,0.003315,0.003135,0.003877,0.003574,21027735.9,
19271025,0.017958,0.017958,0.016866,0.016866,21393982,
19271026,0.000491,0.000491,0.000822,0.000822,21404490.2,
19271027,-0.004833,-0.004833,-0.003104,-0.003104,21301040.7,
19271028,-0.015538,-0.015906,-0.015256,-0.015489,20962218.2,
19271029,-0.00428,-0.00428,-0.004926,-0.004926,20883728.8,
19271031,0.008025,0.007966,0.005873,0.00578,21050088.1,
19271101,0.000154,-0.000274,-0.00101,-0.001201,21044329.2,
19271102,0.011168,0.011168,0.008163,0.008163,21269173.6,
19271103,0.011346,0.011346,0.008199,0.008199,21510487.2,
19271104,-0.00064,-0.000788,0.000679,0.000282,21493541.9,
19271105,0.007067,0.007067,0.007408,0.007408,21645429.9,
19271107,0.007355,0.007355,0.00834,0.00834,21804625.4,
19271109,-0.010496,-0.010744,-0.00773,-0.007856,21570359.6,
19271110,0.003474,0.003142,0.003352,0.003148,21638123.6,
19271111,0.01118,0.011073,0.007913,0.007684,21877725.6,
19271112,0.003697,0.003697,0.003216,0.003216,21958607.6,
19271114,0.006295,0.006295,0.008399,0.008399,22106762.4,
19271115,-0.000916,-0.000958,-0.001132,-0.001308,22085583.4,
19271116,-0.000909,-0.000909,0.001279,0.001279,22065498.4,
19271117,0.001747,0.001747,0.002855,0.002855,22104038.1,
19271118,0.006586,0.003567,0.005634,0.00519,22182873.8,
19271119,0.002529,0.002529,0.003299,0.003299,22238974.2,
19271121,-0.007248,-0.007248,-0.003972,-0.003972,22077790,
19271122,0.004339,0.004339,0.003989,0.003989,22173579.5,
19271123,0.003463,0.003463,0.007084,0.007084,22250361.2,
19271125,0.003207,0.002522,0.00414,0.003828,22314094.1,
19271126,0.000192,0.000192,0.002326,0.002326,22318374.8,
19271128,-0.008607,-0.008607,-0.006788,-0.006788,22126291.6,
19271129,0.006445,0.006445,0.00749,0.00749,22255830.9,
19271130,0.007396,0.006401,0.004555,0.004046,22421224.2,
19271201,-0.005488,-0.006227,-0.006437,-0.007181,22269528.4,
19271202,0.005191,0.004478,0.004475,0.003767,22369046.5,
19271203,0.003966,0.003966,0.002473,0.002473,22469799.5,
19271205,-0.004067,-0.004244,-0.001807,-0.001922,22374433.6,
19271206,-0.001655,-0.001655,-0.002,-0.002,22353713.6,
19271207,-0.005157,-0.005157,-0.005735,-0.005735,22238427.1,
19271208,-0.010489,-0.010489,-0.00998,-0.00998,22005159.9,
19271209,0.010858,0.010741,0.01022,0.009961,22241525.5,
19271210,-0.000947,-0.000947,0.000091,0.000091,22220457.4,
19271212,0.00449,0.004348,0.004579,0.004219,22317077,
19271213,0.004339,0.004018,0.003224,0.002806,22406754.6,
19271214,-0.005549,-0.005549,-0.002667,-0.002667,22282411.5,
19271215,0.005891,0.005535,0.004831,0.004138,22405748.1,
19271216,0.007856,0.007345,0.004563,0.004078,22570310.9,
19271217,-0.001197,-0.001197,0.000949,0.000949,22543290.1,
19271219,0.003162,0.003162,0.003494,0.003494,22434847.6,
19271220,0.001287,0.00121,0.000488,0.000347,22642173.1,
19271221,-0.002256,-0.002574,-0.002226,-0.002312,22583891.2,
19271222,0.00077,0.00077,-0.001475,-0.001475,22601291.6,
19271223,0.002795,0.002564,0.001636,0.001305,22659243.9,
19271224,0.00173,0.00173,0.002046,0.002046,22698437,
19271227,0.001453,0.001133,0.00144,0.00104,22724113.6,
19271228,-0.006989,-0.006989,-0.00539,-0.00539,22565294.1,
19271229,0.003178,0.003178,0.001584,0.001584,22637015.9,
19271230,0.00299,0.002113,0.008591,0.007452,22684853,
19271231,0.003349,0.003349,0.004018,0.004018,22880436.6,
19280103,0.002589,0.002431,0.006188,0.005892,22975186,
19280104,-0.001863,-0.001863,-0.00201,-0.00201,22932375.5,
19280105,-0.008703,-0.008703,-0.008345,-0.008345,22732792.4,
19280106,0.0065,0.006314,0.008948,0.008741,22876337.8,
19280107,0.001111,0.001111,0.000683,0.000683,22901762,
19280109,-0.009861,-0.009861,-0.009632,-0.009632,22675924.8,
19280110,-0.007715,-0.007742,-0.008683,-0.008784,22500359.8,
19280111,-0.000334,-0.00052,0.001442,0.001218,22488651.4,
19280112,0.006297,0.006235,0.005743,0.005631,22628863.9,
19280113,0.006997,0.006563,0.00914,0.008626,22777380.1,
19280114,-0.007411,-0.007411,-0.006581,-0.006581,22608580.1,
19280116,-0.008496,-0.008758,-0.009383,-0.00976,22410575.5,
19280117,0.001207,0.001207,0.003104,0.003104,22437617.2,
19280118,-0.002777,-0.002777,-0.002932,-0.002932,22375314.9,
19280119,0.006278,0.006278,0.007226,0.007226,22515793.8,
19280120,0.005128,0.004897,0.006123,0.005839,22626061.9,
19280121,0.002567,0.002567,0.001718,0.001718,22684154.1,
19280123,0.006487,0.006487,0.006311,0.006311,22831310.2,
19280124,0.003615,0.003448,0.003922,0.003639,22910032.4,
19280125,-0.010756,-0.010756,-0.008902,-0.008902,22663611.1,
19280126,0.00581,0.00581,0.00951,0.00951,22795291.5,
19280127,0.003125,0.00287,0.003885,0.003738,22869744.6,
19280128,-0.006219,-0.006219,-0.004224,-0.004224,22727520.9,
19280130,-0.004341,-0.004341,-0.006067,-0.006067,22628866.4,
19280131,0.003957,0.003867,0.00512,0.004965,22716371.5,
19280201,-0.002538,-0.002938,-0.002914,-0.003117,22649641.2,
19280202,0.005391,0.005391,0.005268,0.005268,22771738.9,
19280203,-0.011881,-0.01192,-0.012588,-0.012792,22497444.1,
19280204,0.001481,0.001481,0.000465,0.000465,22530761.8,
19280206,0.000762,0.000523,0.002143,0.002031,22542536.6,
19280207,-0.00147,-0.00147,-0.003913,-0.003913,22509400.9,
19280208,0.002431,0.002431,-0.000422,-0.000422,22564127.2,
19280209,0.003923,0.003741,0.003762,0.003515,22648528.9,
19280210,-0.000109,-0.000426,-0.000834,-0.001049,22648705.1,
19280211,0.000712,0.000712,0.003051,0.003051,22664820.2,
19280214,-0.005107,-0.005129,-0.003048,-0.003138,22548566.9,
19280215,-0.00156,-0.001929,-0.003349,-0.003612,22505064.5,
19280216,-0.002245,-0.002266,-0.003156,-0.0032,22454074,
19280217,-0.01574,-0.016709,-0.018256,-0.018362,22085665,
19280218,-0.002709,-0.002709,-0.005442,-0.005442,22025845,
19280220,-0.002426,-0.002494,-0.000983,-0.001107,21970906.8,
19280221,0.009614,0.009614,0.010132,0.010132,21802245.1,
19280223,0.00151,0.00151,0.000517,0.000517,22208714,
19280224,0.003724,0.003061,0.004006,0.003749,22147602.4,
19280225,0.001134,0.001134,0.002323,0.002323,22302503.2,
19280227,-0.00507,-0.005097,-0.007109,-0.007164,22024986.1,
19280228,0.00273,0.00273,0.005013,0.005013,22253033,
19280229,0.005276,0.004406,0.004735,0.004328,22351074.6,
19280301,0.003081,0.002541,0.001928,0.001639,22407871.9,
19280302,0.001216,0.000254,-0.001425,-0.002227,22413562.8,
19280303,0.006084,0.006084,0.001072,0.001072,22549925.5,
19280305,0.007974,0.007974,0.007626,0.007626,22729745.2,
19280306,0.004375,0.004375,0.002619,0.002619,22829183,
19280307,-0.004706,-0.004706,-0.005567,-0.005567,22721751.9,
19280308,0.003132,0.002847,0.004198,0.003701,22786430.2,
19280309,0.015632,0.015519,0.008296,0.008178,23140063.2,
19280310,-0.003012,-0.003012,-0.001281,-0.001281,23070356,
19280312,0.006781,0.006772,0.007417,0.007203,23230075.6,
19280313,-0.003742,-0.003954,-0.003357,-0.003686,23138234.6,
19280314,0.001253,0.001253,0.002462,0.002462,23167234.2,
19280315,0.007998,0.007831,0.004916,0.004558,23348667.8,
19280316,0.012781,0.012521,0.010925,0.010719,23641020.5,
19280317,0.002768,0.002768,0.004755,0.004755,23706468.5,
19280319,0.000998,0.000998,0.0031,0.0031,23730127.5,
19280320,0.005222,0.005056,0.001605,0.001166,23850116.6,
19280321,0.008845,0.008845,0.002948,0.002948,24061078,
19280322,-0.002086,-0.002086,-0.004972,-0.004972,24010880.6,
19280323,0.00892,0.008455,0.001895,0.001569,24213889.6,
19280324,0.001093,0.001093,-0.000339,-0.000339,24099775,
19280326,0.012516,0.012449,0.006235,0.006166,24537898,
19280327,-0.0054,-0.0054,0.00222,0.00222,24405400.2,
19280328,-0.00224,-0.00224,0.001552,0.001552,24350740,
19280329,0.003076,0.003076,0.004197,0.004197,24425636.1,
19280330,0.016508,0.015804,0.015687,0.014746,24816591.2,
19280331,-0.007453,-0.007453,-0.0063,-0.0063,24631644,
19280402,-0.010672,-0.010903,-0.009759,-0.010058,24363087.2,
19280403,0.006986,0.00681,0.006161,0.005919,24529000.2,
19280404,-0.001045,-0.001045,0.000476,0.000476,24503368.8,
19280405,0.011899,0.011796,0.009051,0.008929,24792410.5,
19280409,0.001368,0.001368,0.003853,0.003853,24826319.4,
19280410,-0.007984,-0.008024,-0.008295,-0.008439,24627114.8,
19280411,0.016511,0.016442,0.017974,0.017799,25032039.2,
19280412,-0.002479,-0.002535,-0.004113,-0.004215,24968583.6,
19280413,0.015575,0.015182,0.012655,0.01219,25347645.2,
19280414,-0.006404,-0.006404,-0.004846,-0.004846,25185313.8,
19280416,0.003839,0.003766,0.001139,0.001025,25345366.1,
19280417,-0.007481,-0.007481,-0.001895,-0.001895,25155752.8,
19280418,-0.000089,-0.000089,0.002071,0.002071,25153504.6,
19280419,0.005152,0.005152,0.006981,0.006981,25283096.9,
19280420,-0.013395,-0.013604,-0.014163,-0.014423,24939137.5,
19280423,-0.008389,-0.008389,-0.006822,-0.006822,24729924.5,
19280424,0.005283,0.005266,0.003625,0.003485,24860140.9,
19280425,0.006218,0.005975,0.007485,0.007333,25008686.9,
19280426,0.007784,0.007589,0.006224,0.006147,25198469.6,
19280427,0.009541,0.009407,0.008705,0.008571,25435514.2,
19280428,0.002501,0.002501,0.001927,0.001927,25499128.5,
19280430,0.000224,0.000176,0.0014,0.001332,25503612.1,
19280501,0.001614,0.001215,0.004592,0.004406,25534588.9,
19280502,0.00236,0.00236,0.005714,0.005714,25594848.2,
19280503,0.004453,0.004453,0.002069,0.002069,25708825.8,
19280504,0.013343,0.013219,0.010299,0.009976,26048659.9,
19280507,0.008183,0.008183,0.006198,0.006198,26261818.1,
19280508,-0.005356,-0.005562,-0.004288,-0.004373,26115757,
19280509,-0.000104,-0.000104,-0.002186,-0.002186,26113037.4,
19280510,-0.001986,-0.002074,0.001132,0.000992,26058886,
19280511,0.00662,0.006551,0.007152,0.007063,26229604.2,
19280514,0.002872,0.002872,0.002892,0.002892,26304887,
19280515,-0.002249,-0.00261,-0.003053,-0.003398,26236226.1,
19280516,-0.015829,-0.015829,-0.012185,-0.012185,25820926.4,
19280517,0.002903,0.002903,-0.00056,-0.00056,25895882.4,
19280518,-0.006996,-0.009238,-0.002894,-0.003192,25656657.4,
19280521,-0.013737,-0.013737,-0.01178,-0.01178,25304205.1,
19280522,-0.013541,-0.013541,-0.014894,-0.014894,25034836.5,
19280523,0.018858,0.018858,0.015388,0.015388,25506937.2,
19280524,0.005399,0.005399,0.007412,0.007412,25644645.1,
19280525,0.001509,0.000914,0.001257,0.000969,25668090.6,
19280528,-0.015529,-0.015529,-0.014165,-0.014165,25269491.6,
19280529,0.010888,0.010888,0.007922,0.007922,25580274,
19280531,0.009438,0.008681,0.010946,0.010559,25803556,
19280601,0.005071,0.003677,0.003481,0.002245,25897566.1,
19280602,0.006476,0.006476,0.005383,0.005383,26065277.4,
19280604,-0.019997,-0.019997,-0.019269,-0.019269,25544060.8,
19280605,0.002301,0.002301,0.003015,0.003015,25602866.4,
19280606,-0.009102,-0.009102,-0.005948,-0.005948,25369830.8,
19280607,-0.00232,-0.00232,-0.005824,-0.005824,25310983.2,
19280608,-0.012613,-0.012841,-0.013334,-0.013856,24985959.2,
19280609,-0.012137,-0.012137,-0.013418,-0.013418,24682695.4,
19280611,-0.021612,-0.021657,-0.024519,-0.024567,24148137.1,
19280612,-0.016461,-0.016461,-0.019798,-0.019798,23749561.2,
19280613,0.028821,0.028614,0.032338,0.031978,24429141.9,
19280614,0.00764,0.007597,0.009208,0.008898,24614718.1,
19280615,-0.013633,-0.014495,-0.013434,-0.01411,24303176.9,
19280616,0.001071,0.001071,-0.000295,-0.000295,24329210.9,
19280618,-0.018986,-0.019213,-0.01896,-0.019251,23861785,
19280619,-0.003563,-0.003631,-0.005313,-0.005451,23777306.9,
19280620,0.014134,0.014059,0.014138,0.014026,24111581.9,
19280621,-0.00097,-0.00097,0.000031,0.000031,24088188.4,
19280622,-0.001343,-0.001425,-0.000495,-0.000598,24053854.5,
19280623,-0.006376,-0.006376,-0.005724,-0.005724,23900475.9,
19280625,0.002563,0.002412,0.001124,0.0009,23958123.1,
19280626,0.010552,0.010552,0.008127,0.008127,24211017.9,
19280627,0.010252,0.009995,0.008616,0.008326,24452999.2,
19280628,0.009643,0.009643,0.007261,0.007261,24688791.4,
19280629,0.005156,0.004218,0.006471,0.005139,24792925.9,
19280630,0.002292,0.002292,0.000634,0.000634,24948490.4,
19280702,-0.011611,-0.011611,-0.009966,-0.009966,24658810.5,
19280703,0.015787,0.015746,0.015521,0.015391,25057416.4,
19280705,0.009327,0.009327,0.009326,0.009326,25291123,
19280706,-0.004243,-0.004343,-0.004977,-0.005103,25181288.8,
19280707,0.002871,0.002871,0.002356,0.002356,25253577,
19280709,0.000072,-0.000031,0.000398,0.000245,25252802.6,
19280710,-0.001508,-0.001508,-0.004465,-0.004465,25214733.1,
19280711,-0.023206,-0.023337,-0.022876,-0.022975,24451286.2,
19280712,-0.007085,-0.007188,-0.004627,-0.004865,24452928.2,
19280713,0.008142,0.007703,0.007823,0.007303,24641296.9,
19280714,-0.001415,-0.001415,0.001036,0.001036,24606423.8,
19280716,-0.013238,-0.01351,-0.011888,-0.012294,24273989.6,
19280717,0.005119,0.005119,0.00237,0.00237,24398245.1,
19280718,0.011067,0.011067,0.010647,0.010647,24668268.1,
19280719,-0.002103,-0.002103,-0.002351,-0.002351,24616395.9,
19280720,0.002113,0.001897,0.003031,0.002776,24663100.9,
19280721,-0.002788,-0.002788,-0.000827,-0.000827,24584475.4,
19280723,0.006737,0.006737,0.006101,0.006101,24760000.6,
19280724,-0.000404,-0.00056,0.000781,0.000479,24746130.5,
19280725,0.005561,0.005561,0.002661,0.002661,24883742.2,
19280726,0.001327,0.001327,0.000919,0.000919,24916757,
19280727,0.009332,0.009089,0.006218,0.006066,25143236.9,
19280728,0.002732,0.002732,0.002689,0.002689,25211932.6,
19280730,-0.000092,-0.000092,0.001122,0.001122,25209623.6,
19280731,-0.001615,-0.001664,-0.000849,-0.000912,25138229.9,
19280801,-0.000438,-0.000935,0.000663,0.000313,25114729.6,
19280802,-0.00472,-0.004756,-0.003914,-0.004101,24860158.6,
19280803,0.0003,0.0003,0.001516,0.001516,25002778.2,
19280804,0.002698,0.002698,0.00357,0.00357,25070233.9,
19280806,0.007443,0.007443,0.002767,0.002767,25256828.6,
19280807,-0.002881,-0.002881,-0.00002,-0.00002,25184055.8,
19280808,-0.011228,-0.011514,-0.008014,-0.008213,24894084.2,
